Cod_ID,UDH_Atlas,NOME_UDH,CODMUN6,NOME_MUN,CODUF,NOME_UF,CODRM,NOME_RM,ANO,ESPVIDA,FECTOT,MORT1,MORT5,SOBRE40,SOBRE60,RAZDEP,T_ENV,E_ANOSESTUDO,T_ANALF11A14,T_ANALF15A17,T_ANALF15M,T_ANALF18A24,T_ANALF18M,T_ANALF25A29,T_ANALF25M,T_ATRASO_2_BASICO,T_ATRASO_2_FUND,T_FBBAS,T_FBFUND,T_FBMED,T_FBSUPER,T_FLBAS,T_FLFUND,T_FLMED,T_FLSUPER,T_FREQ0A5,T_FREQ15A17,T_FREQ18A24,T_FREQ25A29,T_FREQ5A6,T_FREQ6A14,T_FREQ6A17,T_FREQFUND1517,T_FREQFUND1824,T_FREQMED1824,T_FUND11A13,T_FUND15A17,T_FUND18A24,T_FUND18M,T_FUND25M,T_MED18A20,T_MED18A24,T_MED18M,T_MED25M,T_SUPER25M,CORTE1,CORTE2,CORTE3,CORTE4,CORTE9,GINI,PIND,PINDCRI,PMPOB,PMPOBCRI,PPOB,PPOBCRI,PREN10RICOS,PREN20,PREN20RICOS,PREN40,PREN60,PREN80,PRENTRAB,R1040,R2040,RDPC,RDPC1,RDPC10,RDPC2,RDPC3,RDPC4,RDPC5,RDPCT,RIND,RMPOB,RPOB,THEIL,P_AGRO,P_COM,P_CONSTR,P_EXTR,P_SERV,P_SIUP,P_TRANSF,CPR,EMP,P_FORMAL,TRABCC,TRABPUB,TRABSC,P_FUND,P_MED,P_SUPER,REN0,REN1,REN2,REN3,REN5,RENOCUP,THEILtrab,T_ATIV,T_ATIV1014,T_ATIV1517,T_ATIV1824,T_ATIV18M,T_ATIV2529,T_DES,T_DES1014,T_DES1517,T_DES1824,T_DES18M,T_DES2529,T_AGUA,T_BANAGUA,T_DENS,T_LIXO,T_LUZ,AGUA_ESGOTO,PAREDE,T_CRIFUNDIN_TODOS,T_FORA0A5,T_FORA6A14,T_FUNDIN_TODOS,T_FUNDIN_TODOS_MMEIO,T_FUNDIN18MINF,T_M10A17CF,T_MULCHEFEFIF014,T_NESTUDA_NTRAB_MMEIO,T_OCUPDESLOC_1,T_RMAXIDOSO,T_SLUZ,T_VULNERA_NESTUDA_NTRAB_MMEIO,T_VULNERA_MULCHEFE,T_VULNERA_RMAXIDOSO,T_VULNERA_OCUPDESLOC_13,HOMEM0A4,HOMEM10A14,HOMEM15A19,HOMEM20A24,HOMEM25A29,HOMEM30A34,HOMEM35A39,HOMEM40A44,HOMEM45A49,HOMEM50A54,HOMEM55A59,HOMEM5A9,HOMEM60A64,HOMEM65A69,HOMEM70A74,HOMEM75A79,HOMENS80,HOMEMTOT,MULH0A4,MULH10A14,MULH15A19,MULH20A24,MULH25A29,MULH30A34,MULH35A39,MULH40A44,MULH45A49,MULH50A54,MULH55A59,MULH5A9,MULH60A64,MULH65A69,MULH70A74,MULH75A79,MULHER80,MULHERTOT,PEA,PEA1014,PEA1517,PEA18M,PESO1,PESO1114,PESO1113,PESO1214,PESO13,PESO15,PESO1517,PESO1524,PESO1618,PESO18,PESO1820,PESO1824,PESO1921,PESO25,PESO4,PESO5,PESO6,PESO610,PESO617,PESO65,PESOM1014,PESOM1517,PESOM15M,PESOM25M,PESORUR,PESOTOT,PESOURB,PIA,PIA1014,PIA1517,PIA18M,POP,POPT,MULCHEFEFDOM,DOMVULNERACOMID,POPVULNERAVEL15A24,OCUPMMEIOD,T_FBFUND_tudo,T_FBMED_tudo,T_FBBAS_tudo,T_FLFUND_tudo,T_FLMED_tudo,T_FLBAS_tudo,T_FUND11A13_tudo,I_ESCOLARIDADE,I_FREQ_PROP,IDHM,IDHM_E,IDHM_L,IDHM_R
1320530907031,1320530907031,Nova Palestina / Resistência / Conquista,320530,Vitória (ES),32,ES,63200,RM Grande Vitória (ES),2000,68.21,2.83,31.20,36.37,87.95,72.21,64.13,2.35,9.05,4.69,4.40,13.27,4.72,14.46,5.32,17.80,21.60,14.47,103.15,116.73,65.13,3.11,86.44,94.15,30.54,1.72,30.32,70.21,25.41,14.55,76.27,94.66,88.22,34.32,5.90,13.78,72.83,39.19,53.41,30.86,23.00,12.35,17.97,12.08,10.02,0.70,97.60,150.96,230.02,366.99,520.23,0.46,13.09,20.13,36.27,48.51,65.91,78.57,34.25,4.45,50.96,13.39,27.39,49.04,81.23,10.23,7.61,267.47,59.54,916.04,119.51,187.26,289.52,681.54,268.55,47.38,83.70,132.99,0.37,1.67,13.02,16.81,0.47,59.06,0.15,8.59,22.09,0.75,58.56,51.87,2.24,22.48,34.07,14.90,0.74,0.57,52.82,87.69,94.13,98.73,636.46,0.22,,5.91,48.45,73.41,73.28,81.16,,45.79,61.55,27.99,19.65,17.59,99.08,83.54,56.12,99.26,99.58,0.75,,54.42,69.68,5.34,46.05,34.27,48.19,5.10,76.82,25.61,,2.79,0.42,39.26,4.80,41.11,,836,775,759,647,539,504,437,356,288,163,109,821,75,60,41,14,17,6438,816,779,762,672,543,504,491,420,278,174,134,764,96,80,51,17,28,6607,,92,473,5333,310,1281,967,952,1014,8254,977,2840,927,7277,808,1863,788,5415,329,335,318,1523,3780,307,779,495,4248,2814,0,13044,13044,9808,1554,977,7277,13033,,,,,,123.78,67.95,109.08,94.66,31.64,88.37,86.79,0.309,0.502,0.558,0.427,0.720,0.564
1320530907032,1320530907032,Ilha das Caieiras / São Pedro / Santo André / Redenção / São José / Santos Reis / Comdusa,320530,Vitória (ES),32,ES,63200,RM Grande Vitória (ES),2000,69.65,2.50,27.80,32.39,89.17,74.56,54.60,3.15,10.02,1.71,2.15,9.73,2.01,10.58,3.22,13.59,21.59,12.03,115.19,118.43,106.47,4.24,91.89,93.11,41.03,1.57,50.70,86.94,30.19,15.72,84.31,95.85,93.44,44.72,4.15,21.05,75.15,45.47,64.82,41.34,33.24,17.58,21.96,16.14,14.13,0.62,127.86,219.02,307.45,455.49,635.41,0.43,6.08,11.01,21.52,32.27,48.65,60.74,32.34,4.76,48.24,14.97,30.31,51.76,80.28,8.64,6.45,338.57,80.50,1094.95,172.84,259.78,363.10,816.62,339.08,40.41,84.16,145.76,0.33,2.36,14.16,11.83,0.43,60.57,0.17,9.05,21.71,1.34,58.55,53.09,3.12,18.01,47.35,19.82,0.75,2.73,49.53,86.40,92.69,97.78,703.24,0.27,,8.54,52.19,81.39,76.83,87.86,,56.17,56.51,26.35,19.85,18.72,99.66,88.93,42.02,99.48,100.00,0.11,,38.08,49.30,4.15,33.06,20.25,41.33,2.70,66.17,12.51,,2.51,0.00,28.37,34.69,42.04,,864,956,930,853,646,549,542,499,383,265,147,713,122,88,65,34,27,7683,861,889,903,875,657,641,590,537,403,302,159,766,150,106,78,45,52,8014,,158,558,7359,353,1524,1111,1146,1043,10648,1070,3561,1158,9578,1152,2491,1110,7087,329,300,303,1500,4094,495,889,525,5498,3720,0,15697,15697,12493,1845,1070,9578,15687,,,,,,123.86,113.31,121.00,95.99,41.91,93.68,89.47,0.413,0.556,0.609,0.504,0.744,0.602
1320530901025,1320530901025,Forte São João / Romão,320530,Vitória (ES),32,ES,63200,RM Grande Vitória (ES),2010,71.98,2.19,18.60,21.69,90.31,77.67,47.32,7.10,9.44,2.22,1.43,6.43,0.76,6.85,1.94,8.03,15.61,12.12,102.81,115.60,62.96,12.88,88.74,96.04,44.19,6.49,63.53,74.42,19.50,16.93,94.84,97.42,91.83,20.65,3.31,3.91,87.53,62.28,69.50,51.74,46.70,29.27,36.09,25.61,22.63,2.06,193.33,283.33,400.00,603.33,825.00,0.39,1.83,3.16,9.97,17.09,34.30,51.01,30.23,5.90,45.66,16.83,32.43,54.34,84.43,7.18,5.42,442.62,130.49,1337.91,242.05,345.13,485.00,1010.40,442.62,41.67,99.46,172.14,0.27,1.07,15.03,11.92,0.71,55.52,3.92,5.01,18.05,0.94,75.26,68.29,1.80,10.83,56.59,28.16,2.11,0.09,10.71,84.46,95.93,98.55,792.05,0.15,,7.28,40.10,72.90,74.00,82.57,,37.97,45.38,14.83,8.45,9.33,100.00,98.39,41.82,100.00,100.00,0.15,1.89,30.88,36.47,2.58,24.40,13.25,27.99,5.38,47.50,11.80,0.61,1.33,0.00,37.22,28.28,50.07,3.72,31,63,43,43,50,50,42,38,35,24,20,56,21,12,8,2,5,543,49,57,66,50,53,57,50,47,31,35,25,40,23,21,18,10,8,640,,9,28,605,18,90,62,71,51,887,70,202,65,817,57,132,53,685,11,20,11,106,266,84,57,44,494,378,0,1183,1183,1007,120,70,817,1183,,,,,,122.11,87.11,113.61,97.47,55.24,92.72,89.42,0.517,0.685,0.681,0.624,0.783,0.645
1320530901037,1320530901037,Vila Rubim / do Quadro,320530,Vitória (ES),32,ES,63200,RM Grande Vitória (ES),2010,77.74,1.42,10.60,12.42,94.27,85.98,40.61,11.75,10.21,2.56,2.86,2.78,0.54,2.78,0.00,3.23,15.36,7.77,102.56,107.71,85.63,57.72,92.86,90.34,49.22,30.01,67.47,88.99,46.15,16.31,100.00,97.92,95.84,36.45,1.20,4.76,93.93,58.28,86.37,73.73,71.44,50.82,66.80,57.01,55.23,14.76,382.00,581.75,840.00,1355.00,2000.00,0.43,0.52,0.89,2.96,4.76,10.06,17.78,32.30,5.09,48.91,14.60,28.90,51.09,70.88,8.85,6.70,990.94,252.04,3200.87,471.53,708.21,1099.64,2423.27,990.94,34.94,107.52,172.96,0.33,1.16,16.35,4.61,1.92,62.53,0.62,5.56,19.73,2.31,73.75,59.75,5.83,11.60,80.12,65.02,16.11,0.91,9.75,56.84,72.41,87.84,1410.66,0.32,,5.96,30.52,67.85,67.46,87.73,,20.39,43.54,7.63,6.76,13.08,100.00,98.13,16.23,100.00,100.00,0.00,0.00,9.10,32.53,2.08,8.94,2.25,18.36,2.91,19.91,6.71,0.35,1.16,0.00,44.24,7.03,100.00,7.83,44,53,61,65,57,42,36,48,50,45,37,36,29,24,12,10,18,667,36,37,56,73,65,47,50,61,52,57,46,39,40,22,25,29,28,763,,5,21,752,15,78,64,57,45,1185,70,255,77,1115,71,185,69,930,20,12,19,75,223,168,37,34,651,522,0,1430,1430,1275,90,70,1115,1429,,,,,,113.90,116.41,114.48,98.65,56.35,96.98,96.39,0.737,0.758,0.799,0.751,0.879,0.774
1320530901040,1320530901040,do Moscoso / Piedade / Fonte Grande,320530,Vitória (ES),32,ES,63200,RM Grande Vitória (ES),2010,75.05,1.61,14.00,16.38,92.54,82.23,45.03,6.23,10.10,2.37,0.81,6.26,0.70,6.69,1.90,8.03,12.45,10.72,93.84,95.60,88.35,39.41,84.05,86.72,50.30,20.01,64.26,87.01,36.95,16.31,100.00,97.54,94.98,15.94,1.23,9.11,78.20,68.67,83.57,66.67,63.02,44.36,52.67,45.98,44.54,8.60,283.33,412.50,625.00,1023.33,1466.67,0.42,0.62,1.54,6.53,13.93,16.97,31.20,30.28,5.30,47.06,15.14,29.71,52.94,76.94,8.00,6.22,707.78,187.73,2143.32,347.95,515.73,822.12,1665.35,708.33,30.63,99.36,172.41,0.31,0.62,22.10,7.86,0.89,55.09,0.87,6.39,17.08,2.26,73.90,62.10,6.09,11.86,73.99,53.66,10.42,0.78,10.09,68.05,83.81,94.06,1110.87,0.24,,7.36,43.55,74.65,71.42,84.99,,64.09,36.28,17.65,10.04,12.06,98.75,97.90,21.77,99.51,100.00,0.00,1.09,18.50,35.74,2.46,15.75,6.71,23.09,1.00,36.39,5.06,0.36,0.50,0.00,31.16,15.93,31.32,4.73,84,105,111,105,108,84,74,76,54,47,42,82,42,21,10,7,8,1060,84,113,88,104,102,102,75,83,70,59,61,86,52,29,22,20,22,1172,,16,54,1110,36,169,128,132,101,1678,124,408,125,1554,105,284,108,1270,31,33,38,184,477,139,113,52,889,697,0,2232,2232,1896,218,124,1554,2232,,,,,,108.38,115.24,110.05,97.54,64.04,95.92,90.89,0.667,0.728,0.752,0.707,0.834,0.720
1320530901041,1320530901041,Santa Clara / Parque Moscoso / Centro,320530,Vitória (ES),32,ES,63200,RM Grande Vitória (ES),2010,79.67,1.30,8.50,9.91,95.38,88.51,41.78,14.10,11.29,0.93,0.77,1.60,0.27,1.64,0.85,1.85,7.00,4.10,100.91,101.61,99.27,78.66,90.63,93.27,71.51,38.57,65.55,96.92,49.96,22.28,100.00,98.35,97.92,10.73,0.00,7.71,91.34,86.47,95.08,85.79,84.27,71.07,78.08,73.48,72.73,33.21,575.00,933.33,1336.67,2350.00,3166.67,0.47,0.22,,0.67,0.57,3.06,2.98,36.47,4.77,52.43,13.59,26.91,47.57,63.90,10.74,7.72,1708.15,407.33,6230.25,753.26,1137.85,1764.66,4477.65,1708.15,57.50,87.72,194.32,0.38,0.00,17.10,3.51,1.61,65.21,0.17,5.91,18.75,4.83,75.34,50.70,14.32,11.23,91.15,81.57,36.20,0.32,7.16,41.56,58.07,74.94,2146.03,0.39,,1.02,22.66,67.04,62.94,83.43,,0.00,38.57,10.38,4.92,4.12,99.99,98.81,7.25,100.00,100.00,0.00,0.00,2.14,34.45,1.65,2.97,0.22,11.02,1.71,7.97,0.90,0.00,1.26,0.00,21.03,2.71,100.00,0.00,171,191,217,272,284,224,212,214,244,219,177,174,139,104,90,66,89,3087,135,187,235,275,303,277,218,275,280,279,239,185,204,142,122,153,191,3700,,4,59,3452,62,321,240,237,182,5744,260,999,266,5484,304,739,303,4745,62,67,63,349,930,957,187,125,3193,2683,0,6787,6787,6122,378,260,5484,6744,,,,,,106.54,114.97,109.06,98.35,84.88,97.92,98.41,0.858,0.872,0.880,0.867,0.911,0.862
1320530901042,1320530901042,Centro,320530,Vitória (ES),32,ES,63200,RM Grande Vitória (ES),2010,80.21,1.26,7.90,9.26,95.67,89.19,38.75,16.57,11.43,0.88,0.00,0.83,0.59,0.86,0.16,0.90,6.67,4.55,102.01,109.22,81.95,91.55,94.18,95.98,63.16,46.73,60.16,97.89,55.95,22.46,100.00,98.64,98.44,18.64,0.91,1.46,97.06,81.36,95.54,88.15,87.14,77.58,82.63,79.53,79.11,47.30,733.33,1333.33,2000.00,3000.00,4500.00,0.45,,,0.84,3.49,4.57,10.48,32.67,4.01,48.92,13.49,28.47,51.08,70.61,9.69,7.25,2200.41,441.21,7188.56,1042.55,1648.57,2487.46,5382.25,2200.41,,85.84,169.30,0.37,0.59,16.92,3.35,1.20,62.93,1.52,5.81,18.19,8.71,75.14,50.11,11.26,11.63,93.21,86.72,53.15,0.11,4.09,25.48,41.74,64.84,2715.68,0.36,,0.00,14.05,66.34,67.82,88.36,,,42.38,14.54,4.08,4.39,99.98,99.77,5.34,100.00,100.00,0.00,0.00,6.32,39.84,1.36,5.65,1.11,9.54,0.00,4.88,0.55,0.00,1.15,0.00,11.44,1.70,66.29,0.00,107,143,179,245,287,248,181,197,231,221,206,112,144,90,80,85,96,2852,114,131,195,252,320,259,220,209,277,305,240,118,185,154,157,172,224,3532,,0,27,3710,50,226,149,186,125,5659,189,871,223,5470,286,682,298,4788,46,44,37,234,649,1058,131,102,3169,2722,0,6384,6384,5933,274,189,5470,6353,,,,,,110.73,122.53,113.85,98.64,81.36,99.00,97.06,0.882,0.890,0.903,0.887,0.920,0.903
1320530901043,1320530901043,Centro,320530,Vitória (ES),32,ES,63200,RM Grande Vitória (ES),2010,75.05,1.61,14.00,16.38,92.54,82.23,37.18,5.23,10.10,0.00,3.70,3.83,1.30,3.84,0.00,4.46,12.45,10.72,93.84,95.60,88.35,39.41,84.05,86.72,50.30,20.01,64.26,87.01,36.95,16.31,100.00,97.54,94.98,15.94,1.23,9.11,78.20,68.67,83.57,66.67,63.02,44.36,52.67,45.98,44.54,8.60,283.33,412.50,625.00,1023.33,1466.67,0.42,0.62,1.54,6.53,13.93,16.97,31.20,30.28,5.30,47.06,15.14,29.71,52.94,76.94,8.00,6.22,707.78,187.73,2143.32,347.95,515.73,822.12,1665.35,708.33,30.63,99.36,172.41,0.31,0.62,22.10,7.86,0.89,55.09,0.87,6.39,17.08,2.26,73.90,62.10,6.09,11.86,73.99,53.66,10.42,0.78,10.09,68.05,83.81,94.06,1110.87,0.24,,7.36,43.55,74.65,71.42,84.99,,64.09,36.28,17.65,10.04,12.06,98.50,97.90,21.77,99.51,100.00,0.00,1.09,18.50,35.74,2.46,15.75,6.71,23.09,1.00,36.39,5.06,0.36,0.50,0.00,31.16,15.93,31.32,4.73,19,23,19,29,28,27,15,23,13,17,9,15,8,6,7,1,0,259,23,18,25,31,26,19,23,22,19,21,7,19,9,7,3,2,2,276,,3,12,279,9,32,31,20,22,418,27,104,27,391,26,77,31,314,11,4,7,39,98,28,18,14,216,160,0,535,535,459,41,27,391,535,,,,,,108.38,115.24,110.05,97.54,64.04,95.92,90.89,0.667,0.728,0.752,0.707,0.834,0.720
1320530902033,1320530902033,Grande Vitória / Inhanguetá / Bela Vista / Estrelinha,320530,Vitória (ES),32,ES,63200,RM Grande Vitória (ES),2010,72.85,1.90,17.20,20.09,90.98,79.00,46.91,5.16,9.13,2.16,1.51,5.40,1.05,5.71,1.35,6.81,16.33,12.92,97.03,103.08,78.56,16.57,87.97,93.20,51.79,7.39,70.83,83.70,22.40,9.34,100.00,95.01,92.22,18.93,1.31,7.36,77.18,70.38,83.09,60.68,55.27,42.81,50.03,38.08,35.19,3.68,227.50,306.00,482.86,700.00,1000.00,0.42,1.75,3.48,8.27,14.74,28.22,41.16,31.74,5.62,47.70,15.71,30.63,52.30,79.41,8.08,6.07,525.08,147.57,1666.71,264.86,391.82,568.73,1252.43,525.08,27.55,96.45,175.08,0.32,0.76,17.57,8.98,0.78,51.01,1.91,5.20,16.06,0.85,72.93,64.90,3.42,14.35,65.35,42.70,4.04,0.42,9.24,76.76,89.92,97.36,886.07,0.17,,5.12,48.04,75.61,72.04,76.75,,75.59,60.89,25.97,12.08,10.93,99.93,98.50,30.90,99.24,100.00,0.00,1.92,11.19,29.17,4.99,13.09,4.08,25.08,5.78,26.63,13.84,2.09,2.23,0.00,48.62,14.26,85.98,16.34,605,774,668,687,690,602,478,452,420,329,292,652,162,116,68,53,54,7102,586,702,658,695,714,702,522,550,474,418,318,632,216,152,127,106,86,7658,,76,382,7213,231,1160,875,886,754,10809,796,2708,787,10013,802,1912,817,8101,206,262,271,1338,3294,762,702,384,5738,4385,0,14760,14760,12285,1476,796,10013,14726,,,,,,105.96,113.39,107.79,95.36,63.38,92.22,76.43,0.607,0.726,0.716,0.684,0.798,0.672
1320530902034,1320530902034,Universitário,320530,Vitória (ES),32,ES,63200,RM Grande Vitória (ES),2010,77.74,1.42,10.60,12.42,94.27,85.98,37.62,5.88,10.21,0.00,2.70,4.41,0.57,4.52,0.00,5.30,15.36,7.77,102.56,107.71,85.63,57.72,92.86,90.34,49.22,30.01,67.47,88.99,46.15,16.31,100.00,97.92,95.84,36.45,1.20,4.76,93.93,58.28,86.37,73.73,71.44,50.82,66.80,57.01,55.23,14.76,382.00,581.75,840.00,1355.00,2000.00,0.43,0.52,0.89,2.96,4.76,10.06,17.78,32.30,5.09,48.91,14.60,28.90,51.09,70.88,8.85,6.70,990.94,252.04,3200.87,471.53,708.21,1099.64,2423.27,990.94,34.94,107.52,172.96,0.33,1.16,16.35,4.61,1.92,62.53,0.62,5.56,19.73,2.31,73.75,59.75,5.83,11.60,80.12,65.02,16.11,0.91,9.75,56.84,72.41,87.84,1410.66,0.32,,5.96,30.52,67.85,67.46,87.73,,20.39,43.54,7.63,6.76,13.08,100.00,98.13,16.23,100.00,100.00,0.00,0.00,9.10,32.53,2.08,8.94,2.25,18.36,2.91,19.91,6.71,0.35,1.16,0.00,44.24,7.03,100.00,7.83,39,57,56,68,68,73,46,71,33,47,33,63,26,19,8,6,3,716,56,48,62,62,87,70,53,53,43,43,27,47,29,20,10,11,8,729,,6,23,716,22,84,61,61,58,1135,74,248,65,1061,63,174,73,887,15,19,23,112,270,85,48,40,578,454,0,1445,1445,1240,105,74,1061,1445,,,,,,113.90,116.41,114.48,98.65,56.35,96.98,96.39,0.737,0.758,0.799,0.751,0.879,0.774
1320530902035,1320530902035,Santo Antônio / Ariovaldo Favalessa / Santa Tereza,320530,Vitória (ES),32,ES,63200,RM Grande Vitória (ES),2010,77.74,1.42,10.60,12.42,94.27,85.98,41.30,9.03,10.21,1.87,0.77,3.14,0.73,3.29,0.70,3.77,15.36,7.77,102.56,107.71,85.63,57.72,92.86,90.34,49.22,30.01,67.47,88.99,46.15,16.31,100.00,97.92,95.84,36.45,1.20,4.76,93.93,58.28,86.37,73.73,71.44,50.82,66.80,57.01,55.23,14.76,382.00,581.75,840.00,1355.00,2000.00,0.43,0.52,0.89,2.96,4.76,10.06,17.78,32.30,5.09,48.91,14.60,28.90,51.09,70.88,8.85,6.70,990.94,252.04,3200.87,471.53,708.21,1099.64,2423.27,990.94,34.94,107.52,172.96,0.33,1.16,16.35,4.61,1.92,62.53,0.62,5.56,19.73,2.31,73.75,59.75,5.83,11.60,80.12,65.02,16.11,0.91,9.75,56.84,72.41,87.84,1410.66,0.32,,5.96,30.52,67.85,67.46,87.73,,20.39,43.54,7.63,6.76,13.08,100.00,98.13,16.23,100.00,100.00,0.00,0.00,9.10,32.53,2.08,8.94,2.25,18.36,2.91,19.91,6.71,0.35,1.16,0.00,44.24,7.03,100.00,7.83,239,311,341,315,357,321,248,281,245,235,170,263,128,86,76,47,52,3715,241,320,326,369,358,382,307,321,303,297,240,256,168,126,135,101,106,4356,,38,119,4081,78,481,364,362,314,6441,391,1351,408,6050,399,960,418,5090,88,111,92,558,1430,729,320,191,3539,2844,0,8071,8071,7072,631,391,6050,8026,,,,,,113.90,116.41,114.48,98.65,56.35,96.98,96.39,0.737,0.758,0.799,0.751,0.879,0.774
1320530902036,1320530902036,Mário Cypreste / Caratoíra / Ilha do Príncipe,320530,Vitória (ES),32,ES,63200,RM Grande Vitória (ES),2010,74.13,1.87,15.30,17.87,91.91,80.90,42.89,8.67,9.82,1.30,0.57,3.67,0.70,3.91,0.58,4.55,20.19,17.79,104.95,109.69,92.84,33.16,91.79,94.20,59.93,11.07,73.86,90.72,26.80,22.55,100.00,99.16,96.78,20.96,2.30,10.26,91.98,72.15,81.98,70.26,67.70,46.69,53.56,47.83,46.58,8.63,225.00,380.00,562.50,840.00,1166.67,0.43,1.29,2.61,5.25,12.03,24.62,42.43,31.96,4.92,47.89,14.53,29.60,52.11,76.90,8.80,6.59,626.03,154.02,2000.92,300.78,471.69,704.78,1498.90,626.03,22.47,85.91,171.48,0.33,1.38,13.60,5.42,1.10,60.59,0.55,6.48,14.07,0.12,78.91,65.40,7.37,12.09,77.63,55.92,10.03,1.61,10.44,73.95,85.99,94.02,1016.86,0.24,,7.54,31.40,67.22,67.65,81.33,,35.82,31.80,13.21,5.79,4.70,99.94,98.68,24.72,100.00,99.90,0.00,0.37,11.02,26.14,0.84,10.59,4.44,19.89,4.09,27.61,9.13,0.87,1.48,0.10,32.21,12.49,83.46,7.89,295,373,435,377,414,353,294,313,312,267,193,299,133,100,93,65,54,4370,294,409,437,424,453,409,349,338,367,320,236,348,190,164,122,107,114,5081,,59,165,4673,97,617,456,473,356,7433,525,1673,506,6908,505,1148,509,5760,136,132,109,680,1822,819,409,265,4030,3169,0,9451,9451,8215,782,525,6908,9443,,,,,,117.51,113.75,116.46,98.79,68.59,96.47,92.67,0.703,0.777,0.756,0.752,0.819,0.701
1320530902037,1320530902037,Vila Rubim / do Quadro,320530,Vitória (ES),32,ES,63200,RM Grande Vitória (ES),2010,77.74,1.42,10.60,12.42,94.27,85.98,45.92,9.97,10.21,2.97,1.49,2.00,0.60,2.03,0.87,2.29,15.36,7.77,102.56,107.71,85.63,57.72,92.86,90.34,49.22,30.01,67.47,88.99,46.15,16.31,100.00,97.92,95.84,36.45,1.20,4.76,93.93,58.28,86.37,73.73,71.44,50.82,66.80,57.01,55.23,14.76,382.00,581.75,840.00,1355.00,2000.00,0.43,0.52,0.89,2.96,4.76,10.06,17.78,32.30,5.09,48.91,14.60,28.90,51.09,70.88,8.85,6.70,990.94,252.04,3200.87,471.53,708.21,1099.64,2423.27,990.94,34.94,107.52,172.96,0.33,1.16,16.35,4.61,1.92,62.53,0.62,5.56,19.73,2.31,73.75,59.75,5.83,11.60,80.12,65.02,16.11,0.91,9.75,56.84,72.41,87.84,1410.66,0.32,,5.96,30.52,67.85,67.46,87.73,,20.39,43.54,7.63,6.76,13.08,100.00,98.13,16.23,100.00,100.00,0.00,0.00,9.10,32.53,2.08,8.94,2.25,18.36,2.91,19.91,6.71,0.35,1.16,0.00,44.24,7.03,100.00,7.83,41,55,66,50,55,49,49,43,53,53,29,57,29,22,10,13,13,687,41,74,55,62,60,59,49,59,73,37,39,47,35,28,20,12,28,778,,8,20,731,16,101,77,79,50,1150,67,233,67,1083,74,166,76,917,16,13,15,119,287,146,74,31,616,499,0,1465,1465,1279,129,67,1083,1465,,,,,,113.90,116.41,114.48,98.65,56.35,96.98,96.39,0.737,0.758,0.799,0.751,0.879,0.774
1320530902038,1320530902038,do Cabral,320530,Vitória (ES),32,ES,63200,RM Grande Vitória (ES),2010,74.13,1.87,15.30,17.87,91.91,80.90,43.89,7.24,9.82,0.95,2.63,6.64,1.35,6.88,0.69,8.04,20.19,17.79,104.95,109.69,92.84,33.16,91.79,94.20,59.93,11.07,73.86,90.72,26.80,22.55,100.00,99.16,96.78,20.96,2.30,10.26,91.98,72.15,81.98,70.26,67.70,46.69,53.56,47.83,46.58,8.63,225.00,380.00,562.50,840.00,1166.67,0.43,1.29,2.61,5.25,12.03,24.62,42.43,31.96,4.92,47.89,14.53,29.60,52.11,76.90,8.80,6.59,626.03,154.02,2000.92,300.78,471.69,704.78,1498.90,626.03,22.47,85.91,171.48,0.33,1.38,13.60,5.42,1.10,60.59,0.55,6.48,14.07,0.12,78.91,65.40,7.37,12.09,77.63,55.92,10.03,1.61,10.44,73.95,85.99,94.02,1016.86,0.24,,7.54,31.40,67.22,67.65,81.33,,35.82,31.80,13.21,5.79,4.70,100.00,98.68,24.72,100.00,99.90,0.00,0.37,11.02,26.14,0.84,10.59,4.44,19.89,4.09,27.61,9.13,0.87,1.48,0.10,32.21,12.49,83.46,7.89,71,70,70,88,71,68,68,61,57,48,38,70,25,18,4,14,8,849,69,69,65,76,73,84,75,68,59,56,46,62,32,27,17,19,21,918,,10,24,866,24,105,75,83,81,1356,76,299,66,1280,102,223,112,1057,35,26,23,140,321,128,69,37,718,577,0,1767,1767,1495,139,76,1280,1767,,,,,,117.51,113.75,116.46,98.79,68.59,96.47,92.67,0.703,0.777,0.756,0.752,0.819,0.701
